# scannet_det_train_32frames_bi1.json	118184 rows	model=Qwen/Qwen3-VL-4B-Instruct
# scene	n_boxes	input_ids
scene0493_00	15	14200
scene0493_01	13	14062
scene0493_01	13	14072
scene0493_01	14	14137
scene0493_01	14	14139
scene0493_01	14	14136
scene0493_01	15	14196
scene0493_01	16	14273
scene0493_01	16	14265
scene0493_01	16	14273
scene0493_01	16	14259
scene0493_01	16	14262
scene0493_01	16	14268
scene0493_01	16	14265
scene0493_01	16	14272
scene0493_01	16	14268
scene0493_01	16	14270
scene0493_01	15	14196
scene0493_01	15	14202
scene0493_01	15	14202
scene0493_01	15	14199
scene0493_01	15	14200
scene0493_01	15	14203
scene0493_01	15	14200
scene0493_01	15	14200
scene0493_01	15	14198
scene0493_01	14	14125
scene0493_01	14	14130
scene0493_01	13	14066
scene0493_01	11	13922
scene0493_01	11	13932
scene0493_01	11	13927
scene0493_01	12	13990
scene0493_01	13	14065
scene0493_01	13	14071
scene0493_01	13	14068
scene0493_01	13	14061
scene0493_01	13	14070
scene0493_01	13	14057
scene0493_01	13	14059
scene0493_01	13	14065
scene0493_01	13	14054
scene0493_01	13	14059
scene0493_01	13	14067
scene0493_01	13	14070
scene0493_01	13	14068
scene0493_01	13	14054
scene0493_01	13	14067
scene0493_01	13	14068
scene0493_01	13	14068
scene0493_01	13	14058
scene0493_01	13	14064
scene0493_01	12	14006
scene0493_01	12	14005
scene0493_01	12	13995
scene0493_01	12	13998
scene0493_01	12	14005
scene0493_01	12	14005
scene0493_01	12	14002
scene0493_01	12	13998
scene0493_01	11	13937
scene0493_01	11	13938
scene0493_01	11	13936
scene0493_01	11	13933
scene0493_01	11	13934
scene0493_01	11	13938
scene0493_01	12	14003
scene0493_01	12	14008
scene0493_01	13	14068
scene0493_01	13	14063
scene0493_01	14	14135
scene0493_01	14	14128
scene0493_01	14	14132
scene0493_01	14	14133
scene0242_00	11	13934
scene0242_00	12	14001
scene0242_00	12	13998
scene0242_00	12	14004
scene0242_00	12	14001
scene0242_00	12	13992
scene0242_00	11	13933
scene0242_00	11	13935
scene0242_00	11	13935
scene0242_00	11	13933
scene0242_00	12	14007
scene0242_00	12	13998
scene0242_00	12	13997
scene0242_00	12	14002
scene0242_00	12	14000
scene0242_00	12	13999
scene0242_00	13	14069
scene0242_00	13	14065
scene0242_00	12	13999
scene0242_00	11	13936
scene0242_00	11	13936
scene0242_00	11	13937
scene0242_00	11	13935
scene0242_00	11	13936
scene0242_00	11	13937
scene0242_00	11	13932
scene0242_00	11	13931
scene0242_00	11	13932
scene0242_00	11	13935
scene0242_00	11	13923
scene0242_00	11	13928
scene0242_00	11	13930
scene0242_00	11	13936
scene0242_00	12	13998
scene0242_00	12	13996
scene0242_00	12	14002
scene0242_00	12	13998
scene0242_00	12	13999
scene0242_00	12	14000
scene0242_00	12	14002
scene0242_00	11	13933
scene0242_00	11	13934
scene0242_00	11	13927
scene0242_00	11	13935
scene0242_00	10	13868
scene0242_00	10	13866
scene0242_00	10	13867
scene0242_00	9	13801
scene0242_00	9	13801
scene0242_00	9	13800
scene0242_00	9	13801
scene0242_00	8	13722
scene0242_00	8	13727
scene0242_00	8	13731
scene0242_00	7	13665
scene0242_00	6	13597
scene0242_00	8	13731
scene0242_00	8	13730
scene0242_00	7	13668
scene0242_00	7	13661
scene0242_00	7	13666
scene0242_00	6	13596
scene0242_00	6	13599
scene0242_00	6	13598
scene0242_00	6	13596
scene0242_00	6	13599
scene0242_00	7	13664
scene0242_00	7	13664
scene0242_00	10	13870
scene0242_00	10	13867
scene0242_00	10	13865
scene0242_00	11	13932
scene0242_00	11	13930
scene0242_00	10	13866
scene0242_00	11	13936
scene0242_00	12	14003
scene0242_00	13	14071
scene0242_00	12	13991
scene0242_00	12	13999
scene0242_00	12	13997
scene0242_00	12	14000
scene0242_00	12	14003
scene0242_00	12	13997
scene0242_00	12	13998
scene0242_00	12	13999
scene0242_00	13	14064
scene0242_00	13	14067
scene0242_00	13	14061
scene0242_00	13	14067
scene0242_00	13	14065
scene0242_00	13	14068
scene0242_00	13	14068
scene0242_00	13	14066
scene0242_00	13	14064
scene0242_00	13	14067
scene0242_00	13	14062
scene0242_00	13	14062
scene0242_00	13	14062
scene0242_00	13	14062
scene0242_00	14	14127
scene0242_00	14	14130
scene0242_00	14	14129
scene0242_00	14	14129
scene0242_00	14	14133
scene0242_00	14	14131
scene0242_00	14	14130
scene0242_01	12	13997
scene0242_01	12	14006
scene0242_01	12	14006
scene0242_01	12	14007
scene0242_01	12	14009
scene0242_01	12	14005
scene0242_01	12	13993
scene0242_01	12	14008
scene0242_01	12	14006
scene0242_01	12	14005
scene0242_01	11	13939
scene0242_01	10	13873
scene0242_01	10	13873
scene0242_01	9	13804
scene0242_01	9	13807
scene0242_01	8	13740
scene0242_01	8	13738
scene0242_01	7	13670
scene0242_01	7	13671
scene0242_01	7	13672
scene0242_01	7	13664
scene0242_01	7	13673
scene0242_01	5	13539
scene0242_01	5	13538
scene0242_01	5	13538
scene0242_01	6	13603
scene0242_01	6	13601
scene0242_01	6	13602
scene0242_01	6	13604
scene0242_01	6	13601
scene0242_01	6	13605
scene0242_01	6	13603
scene0242_01	6	13598
scene0242_01	6	13606
scene0242_01	6	13606
scene0242_01	6	13602
scene0242_01	8	13731
scene0242_01	8	13738
scene0242_01	8	13730
scene0242_01	8	13738
scene0242_01	10	13874
scene0242_01	10	13861
scene0242_01	10	13875
scene0242_01	10	13867
scene0242_01	10	13873
scene0242_01	10	13874
scene0242_01	10	13873
scene0242_01	10	13875
scene0242_01	10	13870
scene0242_01	10	13866
scene0242_01	10	13875
scene0242_01	10	13873
scene0242_01	10	13871
scene0242_01	10	13866
scene0242_01	10	13874
scene0242_01	10	13870
scene0242_01	10	13872
scene0242_01	10	13874
scene0242_01	10	13866
scene0242_01	10	13876
scene0242_01	11	13931
scene0242_01	11	13942
scene0242_01	11	13941
scene0242_01	11	13940
scene0242_01	11	13930
scene0242_01	10	13875
scene0242_01	10	13873
scene0242_01	11	13922
scene0242_01	10	13871
scene0242_01	11	13931
scene0242_01	11	13937
scene0242_01	11	13930
scene0242_01	12	13998
scene0242_01	12	14002
scene0242_01	12	14009
scene0242_01	12	14004
scene0242_01	12	14004
scene0242_01	12	14007
scene0242_01	12	14007
scene0242_01	12	14006
scene0242_01	12	14004
scene0242_01	13	14072
scene0242_01	13	14071
scene0242_01	13	14063
scene0242_02	11	13932
scene0242_02	11	13938
scene0242_02	11	13928
scene0242_02	12	14004
scene0242_02	12	14006
scene0242_02	12	14001
scene0242_02	12	14001
scene0242_02	12	14000
scene0242_02	12	14000
scene0242_02	11	13929
scene0242_02	11	13935
scene0242_02	11	13936
scene0242_02	11	13930
scene0242_02	11	13926
scene0242_02	11	13933
scene0242_02	11	13924
scene0242_02	10	13871
scene0242_02	10	13871
scene0242_02	10	13872
scene0242_02	10	13863
scene0242_02	9	13803
scene0242_02	9	13796
scene0242_02	8	13730
scene0242_02	8	13732
scene0242_02	8	13733
scene0242_02	8	13730
scene0242_02	8	13730
scene0242_02	7	13669
scene0242_02	7	13669
scene0242_02	7	13667
scene0242_02	7	13670
scene0242_02	8	13732
scene0242_02	7	13668
scene0242_02	7	13670
scene0242_02	7	13670
scene0242_02	7	13672
scene0242_02	7	13670
scene0242_02	7	13669
scene0242_02	8	13729
scene0242_02	8	13734
scene0242_02	9	13792
scene0242_02	10	13873
scene0242_02	10	13871
scene0242_02	9	13803
scene0242_02	9	13802
scene0242_02	9	13795
scene0242_02	9	13802
scene0242_02	9	13805
scene0242_02	9	13797
scene0242_02	9	13801
scene0242_02	9	13803
scene0242_02	10	13868
scene0242_02	11	13936
scene0242_02	10	13865
scene0242_02	10	13859
scene0242_02	11	13936
scene0242_02	11	13931
scene0242_02	12	13999
scene0242_02	12	14003
scene0242_02	12	13999
scene0242_02	12	13999
scene0083_01	9	13804
scene0083_01	9	13806
scene0083_01	9	13801
scene0127_00	19	14466
scene0127_00	20	14534
scene0127_00	21	14590
scene0127_00	21	14597
scene0127_00	21	14597
scene0127_00	21	14600
scene0127_00	21	14603
scene0127_00	21	14600
scene0127_00	21	14586
scene0127_00	21	14600
scene0127_00	21	14589
scene0127_00	21	14596
scene0127_00	19	14462
scene0127_00	18	14399
scene0127_00	18	14384
scene0127_00	18	14400
scene0127_00	19	14463
scene0127_00	20	14521
scene0127_00	19	14467
scene0127_00	20	14536
scene0127_00	19	14458
scene0127_00	19	14451
scene0127_00	19	14458
scene0127_00	18	14403
scene0127_00	18	14401
scene0127_00	17	14316
scene0127_00	16	14268
scene0127_00	16	14271
scene0127_00	16	14270
scene0127_00	16	14262
scene0127_00	16	14253
scene0127_00	16	14267
scene0127_00	17	14332
scene0127_00	18	14390
scene0127_00	18	14398
scene0127_00	18	14389
scene0127_00	18	14399
scene0127_00	17	14325
scene0127_00	19	14458
scene0127_00	18	14401
scene0127_00	17	14334
scene0127_00	17	14337
scene0127_00	17	14329
scene0127_00	17	14336
scene0127_00	17	14330
scene0127_00	17	14330
scene0127_00	17	14334
scene0127_00	16	14268
scene0127_00	17	14317
scene0127_00	17	14320
scene0127_00	16	14263
scene0127_00	17	14331
scene0127_00	17	14335
scene0127_00	17	14335
scene0127_00	17	14333
scene0127_00	17	14340
scene0127_00	17	14338
scene0127_00	17	14331
scene0127_00	17	14336
scene0127_00	17	14334
scene0127_00	17	14319
scene0127_00	16	14260
scene0127_00	16	14262
scene0127_00	16	14267
scene0127_00	16	14252
scene0127_00	16	14269
scene0127_00	16	14267
scene0127_00	18	14403
scene0127_00	16	14272
scene0127_00	15	14200
scene0127_00	15	14203
scene0127_00	14	14127
scene0127_00	13	14064
scene0127_00	11	13938
scene0127_00	9	13801
scene0127_00	9	13800
scene0127_00	8	13735
scene0127_00	8	13732
scene0127_00	8	13736
scene0127_00	6	13599
scene0127_01	14	14122
scene0127_01	14	14133
scene0127_01	14	14128
scene0127_01	17	14333
scene0127_01	17	14338
scene0127_01	17	14330
scene0127_01	17	14337
scene0127_01	17	14342
scene0127_01	17	14342
scene0127_01	17	14335
scene0127_01	17	14339
scene0127_01	17	14336
scene0127_01	17	14330
scene0127_01	17	14332
scene0127_01	17	14342
scene0127_01	17	14338
scene0127_01	17	14329
scene0127_01	17	14331
scene0127_01	17	14340
scene0127_01	17	14332
scene0127_01	17	14336
scene0127_01	18	14404
scene0127_01	18	14396
scene0127_01	18	14401
scene0127_01	17	14338
scene0127_01	17	14328
scene0127_01	17	14338
scene0127_01	17	14327
scene0127_01	17	14337
scene0127_01	17	14334
scene0127_01	17	14340
scene0127_01	17	14338
scene0127_01	17	14328
scene0127_01	17	14328
scene0127_01	17	14333
scene0127_01	17	14333
scene0127_01	17	14333
scene0127_01	17	14340
scene0127_01	17	14334
scene0127_01	17	14336
scene0127_01	17	14339
scene0127_01	18	14406
scene0127_01	18	14393
scene0127_01	18	14395
scene0127_01	18	14400
scene0127_01	18	14398
scene0127_01	18	14393
scene0127_01	17	14338
scene0127_01	17	14337
scene0127_01	17	14341
scene0127_01	17	14329
scene0127_01	17	14329
scene0127_01	16	14257
scene0127_01	15	14197
scene0127_01	14	14133
scene0127_01	13	14070
scene0127_01	12	14006
scene0127_01	12	13993
scene0127_01	12	14001
scene0127_01	11	13930
scene0127_01	12	14005
scene0127_01	14	14142
scene0127_01	15	14209
scene0127_01	16	14272
scene0127_01	18	14402
scene0127_01	18	14392
scene0127_01	18	14407
scene0127_01	18	14393
scene0127_01	17	14337
scene0127_01	16	14260
scene0127_01	16	14273
scene0127_01	16	14273
scene0662_00	15	14202
scene0662_00	16	14272
scene0662_00	16	14270
scene0662_00	16	14269
scene0662_00	16	14273
scene0662_00	16	14276
scene0662_00	17	14344
scene0662_00	17	14336
scene0662_00	17	14347
scene0662_00	17	14345
scene0662_00	17	14340
scene0662_00	17	14347
scene0662_00	17	14340
scene0662_00	17	14344
scene0662_00	16	14278
scene0662_00	16	14271
scene0662_00	16	14283
scene0662_00	16	14274
scene0662_00	16	14278
scene0662_00	16	14278
scene0662_00	17	14345
scene0662_00	17	14332
scene0662_00	14	14143
scene0662_00	14	14146
scene0662_00	14	14141
scene0662_00	15	14209
scene0662_00	14	14134
scene0662_00	14	14134
scene0662_00	14	14147
scene0662_00	14	14133
scene0662_00	14	14137
scene0662_00	14	14144
scene0662_00	14	14143
scene0662_00	14	14142
scene0662_00	14	14146
scene0662_00	14	14144
scene0662_00	13	14081
scene0662_00	12	14012
scene0662_00	10	13877
scene0662_00	10	13869
scene0662_00	10	13877
scene0662_00	10	13866
scene0662_00	10	13858
scene0662_00	10	13876
scene0662_00	10	13874
scene0662_00	10	13877
scene0662_00	10	13869
scene0662_00	10	13876
scene0662_00	10	13878
scene0662_00	10	13875
scene0662_00	10	13869
scene0662_00	10	13877
scene0662_00	10	13872
scene0662_00	10	13868
scene0662_00	8	13742
scene0662_00	5	13539
scene0662_00	5	13530
scene0662_00	5	13533
scene0662_00	5	13537
scene0662_00	5	13535
scene0662_00	5	13535
scene0662_00	5	13537
scene0662_00	5	13536
scene0662_00	6	13604
scene0662_00	6	13602
scene0662_00	7	13670
scene0662_00	7	13669
scene0662_00	7	13672
scene0662_00	7	13671
scene0662_00	7	13670
scene0662_00	7	13671
scene0662_00	7	13673
scene0662_00	7	13671
scene0662_00	7	13672
scene0662_00	9	13808
scene0662_00	8	13736
scene0662_00	8	13732
scene0662_00	8	13740
scene0662_00	8	13735
scene0662_00	7	13672
scene0662_00	7	13667
scene0662_00	7	13672
scene0662_00	7	13672
scene0662_00	7	13661
scene0662_00	6	13606
scene0662_00	6	13608
scene0662_00	6	13602
scene0662_00	6	13600
scene0662_00	7	13669
scene0662_00	7	13671
scene0662_00	7	13672
scene0662_00	7	13672
scene0662_00	7	13671
scene0662_00	6	13607
scene0662_00	6	13600
scene0662_00	6	13605
scene0662_01	10	13870
scene0662_01	10	13873
scene0662_01	10	13871
scene0662_01	10	13874
scene0662_01	10	13874
scene0662_01	10	13873
scene0662_01	10	13874
scene0662_01	10	13867
scene0662_01	10	13874
scene0662_01	10	13871
scene0662_01	10	13872
scene0662_01	10	13875
scene0662_01	10	13873
scene0662_01	9	13799
scene0662_01	9	13808
scene0662_01	9	13807
scene0662_01	10	13871
scene0662_01	9	13808
scene0662_01	9	13806
scene0662_01	8	13734
scene0662_01	9	13804
scene0662_01	10	13879
scene0662_01	11	13946
scene0662_01	10	13869
scene0662_01	10	13879
scene0662_01	10	13878
scene0662_01	10	13871
scene0662_01	10	13877
scene0662_01	10	13878
scene0662_01	9	13808
scene0662_01	8	13744
scene0662_01	8	13743
scene0662_01	8	13740
scene0662_01	8	13744
scene0662_01	8	13741
scene0662_01	8	13740
scene0662_01	8	13738
scene0662_01	8	13741
scene0662_01	8	13742
scene0662_01	8	13740
scene0662_01	8	13741
scene0662_01	8	13740
scene0662_01	8	13737
scene0662_01	8	13741
scene0662_01	8	13742
scene0662_01	8	13744
scene0662_01	9	13808
scene0662_01	10	13882
scene0662_01	10	13882
scene0662_01	10	13881
scene0662_01	10	13882
scene0662_01	10	13876
scene0662_01	10	13866
scene0662_01	10	13876
scene0662_01	8	13744
scene0662_01	8	13745
scene0662_01	8	13746
scene0662_01	8	13739
scene0662_01	8	13743
scene0662_01	8	13739
scene0662_01	8	13746
scene0662_01	8	13740
scene0662_01	8	13744
scene0662_01	8	13743
scene0662_01	9	13803
scene0662_01	10	13865
scene0662_01	10	13879
scene0662_01	10	13873
scene0662_01	10	13874
scene0662_01	10	13879
scene0662_01	10	13880
scene0662_01	9	13810
scene0662_01	9	13807
scene0662_01	9	13811
scene0662_01	9	13810
scene0662_01	9	13809
scene0662_01	9	13810
scene0662_01	9	13807
scene0662_01	9	13805
scene0662_01	7	13671
scene0662_01	7	13671
scene0662_01	7	13676
scene0662_01	7	13672
scene0662_01	7	13671
scene0662_01	7	13668
scene0662_01	7	13675
scene0662_01	7	13668
scene0662_01	6	13608
scene0662_01	6	13605
scene0662_01	6	13603
scene0662_01	6	13608
scene0662_01	5	13534
scene0662_01	5	13537
scene0662_01	5	13540
scene0662_01	5	13542
scene0662_01	5	13542
scene0662_01	5	13539
scene0662_01	5	13541
scene0662_01	5	13541
scene0662_01	5	13535
scene0662_01	5	13538
scene0662_01	5	13537
scene0662_01	5	13540
scene0662_01	5	13534
scene0662_01	5	13539
scene0662_01	5	13542
scene0662_01	5	13541
scene0662_01	5	13540
scene0662_01	5	13542
scene0662_01	5	13535
scene0662_01	5	13542
scene0662_01	5	13539
scene0662_01	5	13538
scene0662_01	5	13540
scene0662_01	5	13541
scene0662_01	5	13540
scene0662_01	5	13538
scene0662_01	5	13541
scene0662_01	5	13539
scene0662_01	5	13532
scene0662_01	5	13535
scene0662_01	5	13541
scene0662_01	5	13536
scene0662_01	5	13542
scene0662_01	5	13538
scene0662_01	5	13541
scene0662_01	6	13606
scene0662_01	6	13609
scene0662_01	8	13739
scene0662_01	8	13741
scene0662_01	8	13741
scene0662_01	8	13736
scene0662_01	8	13741
scene0662_01	8	13740
scene0662_01	8	13743
scene0662_01	8	13727
scene0662_01	8	13741
scene0662_01	7	13669
scene0662_01	7	13674
scene0662_01	7	13668
scene0662_01	7	13675
scene0662_01	7	13667
scene0662_01	7	13673
scene0662_01	7	13675
scene0662_01	7	13670
scene0662_01	7	13675
scene0662_01	7	13674
scene0662_01	9	13808
scene0662_01	9	13802
scene0662_01	9	13802
scene0662_01	9	13805
scene0662_01	10	13870
scene0662_01	10	13875
scene0662_01	10	13869
scene0662_01	11	13935
scene0662_01	11	13933
scene0662_01	10	13863
scene0662_01	10	13873
scene0662_01	10	13861
scene0662_01	10	13876
scene0662_01	10	13871
scene0662_01	10	13875
scene0662_01	10	13875
scene0662_01	10	13872
scene0662_01	11	13940
scene0662_01	11	13930
scene0662_02	17	14338
scene0662_02	17	14337
scene0662_02	17	14346
scene0662_02	17	14324
scene0662_02	17	14330
scene0662_02	16	14278
scene0662_02	15	14197
scene0662_02	15	14206
scene0662_02	15	14210
scene0662_02	16	14266
scene0662_02	17	14342
scene0662_02	17	14342
scene0662_02	17	14345
scene0662_02	17	14340
scene0662_02	17	14332
scene0662_02	17	14343
scene0662_02	17	14347
scene0662_02	17	14338
scene0662_02	17	14348
scene0662_02	17	14345
scene0662_02	17	14336
scene0662_02	15	14201
scene0662_02	15	14211
scene0662_02	15	14200
scene0662_02	13	14080
scene0662_02	13	14084
scene0662_02	13	14080
scene0662_02	13	14082
scene0662_02	13	14080
scene0662_02	13	14081
scene0662_02	13	14083
scene0662_02	13	14080
scene0662_02	13	14082
scene0662_02	13	14073
scene0662_02	13	14083
scene0662_02	13	14082
scene0662_02	13	14068
scene0662_02	13	14082
scene0662_02	13	14082
scene0662_02	12	14015
scene0662_02	10	13881
scene0662_02	11	13940
scene0662_02	10	13881
scene0662_02	10	13881
scene0662_02	10	13880
scene0662_02	10	13877
scene0662_02	10	13861
scene0662_02	10	13883
scene0662_02	10	13881
scene0662_02	10	13881
scene0662_02	10	13883
scene0662_02	10	13880
scene0662_02	10	13875
scene0662_02	10	13881
scene0662_02	10	13880
scene0662_02	10	13863
scene0662_02	10	13879
scene0662_02	7	13673
scene0662_02	6	13608
scene0662_02	6	13610
scene0662_02	6	13608
scene0662_02	7	13672
scene0662_02	7	13674
scene0662_02	7	13675
scene0662_02	7	13677
scene0662_02	7	13676
scene0662_02	7	13672
scene0662_02	7	13672
scene0662_02	7	13670
scene0662_02	7	13677
scene0662_02	8	13742
scene0662_02	8	13745
scene0662_02	8	13737
scene0662_02	8	13740
scene0662_02	7	13669
scene0662_02	8	13736
scene0662_02	9	13804
scene0662_02	9	13809
scene0662_02	8	13742
scene0662_02	9	13809
scene0662_02	10	13878
scene0662_02	10	13875
scene0662_02	10	13868
scene0662_02	10	13879
scene0662_02	10	13880
scene0662_02	10	13873
scene0662_02	10	13877
scene0662_02	10	13873
scene0662_02	10	13877
scene0662_02	10	13873
scene0662_02	8	13734
scene0662_02	8	13739
scene0662_02	8	13738
scene0662_02	8	13734
scene0662_02	8	13741
scene0662_02	8	13743
scene0662_02	8	13744
scene0662_02	8	13740
scene0662_02	8	13742
scene0662_02	8	13735
scene0662_02	8	13742
scene0662_02	8	13743
scene0662_02	8	13740
scene0662_02	8	13744
scene0662_02	8	13739
scene0662_02	8	13738
scene0662_02	9	13806
scene0662_02	9	13808
scene0662_02	9	13811
scene0662_02	8	13740
scene0662_02	8	13731
scene0662_02	8	13739
scene0662_02	8	13732
scene0662_02	8	13738
scene0662_02	8	13736
scene0662_02	8	13736
scene0662_02	8	13735
scene0662_02	8	13738
scene0662_02	8	13738
scene0662_02	9	13805
scene0662_02	9	13806
scene0662_02	9	13803
scene0662_02	9	13803
scene0662_02	9	13801
scene0662_02	9	13804
scene0662_02	9	13804
scene0662_02	9	13807
scene0662_02	9	13801
scene0662_02	9	13803
scene0662_02	9	13808
scene0662_02	9	13795
scene0662_02	10	13868
scene0662_02	10	13865
scene0662_02	10	13851
scene0662_02	10	13871
scene0662_02	10	13872
scene0662_02	10	13867
scene0662_02	10	13861
scene0662_02	10	13866
scene0662_02	9	13805
scene0662_02	8	13728
scene0662_02	9	13804
scene0662_02	9	13802
scene0662_02	9	13806
scene0662_02	10	13866
scene0018_00	11	13934
scene0018_00	11	13936
scene0018_00	10	13870
scene0018_00	10	13873
scene0018_00	9	13803
scene0018_00	9	13800
scene0018_00	9	13799
scene0018_00	9	13805
scene0018_00	9	13800
scene0018_00	8	13733
scene0018_00	9	13802
scene0018_00	9	13796
scene0018_00	10	13868
